Review #,Brand,Variety,Style,Country,Stars,Top Ten
331,SUNLEE,Crab Noodle,Bowl,Thailand,4.5,False
330,VIFON,Phu Gia Instant Bean Thread Chicken,Pack,Vietnam,3.25,False
329,MEE JANG,Artificial Beef Flavor,Bowl,Thailand,3.5,False
328,NONGSHIM,Big Bowl Udon,Bowl,South Korea,4.5,False
327,GOMEX,3 Mien Mi Tom Hum Lobster,Pack,Vietnam,3.5,False
326,LITTLE COOK,TVP Curry Chicken,Bowl,Thailand,4.0,False
325,MEE JANG,Artificial Pork,Bowl,Thailand,3.5,False
324,NONGSHIM,Big Bowl Spicy Shrimp,Bowl,South Korea,3.5,False
323,OTTOGI,Jin Ramen (Hot),Cup,South Korea,3.5,False
322,UNIF,Shrimp Fish,Bowl,Taiwan,3.75,False
321,LITTLE COOK,TVP Spicy Beef,Bowl,Thailand,4.75,False
320,MARUCHAN,Ramen Noodle Soup Spicy Picante Chicken,Pack,USA,4.0,False
319,MARUCHAN,Ramen Noodle Soup Oriental,Pack,USA,3.75,False
318,UNIF,Super Bowl Artificial Pickled Chilli Beef,Bowl,Taiwan,3.25,False
317,MARUCHAN,Yakisoba Cheddar Cheese,Tray,USA,4.0,False
316,UNIF,Super Bowl Artificial Stewed Pork Chop,Bowl,Taiwan,3.5,False
315,UNIF,Super Bowl Artificial Spicy Beef,Bowl,Taiwan,2.75,False
314,PALDO,Dosirac Mushroom,Tray,South Korea,2.5,False
313,PALDO,Dosirac Shrimp,Tray,South Korea,4.25,False
312,LUCKY ME!,Supreme Bulalo Artificial Bone Marrow,Bowl,Philippines,1.75,False
311,VIFON,Tasty Mushroom,Pack,Vietnam,2.0,False
310,LUCKY ME!,La Paz Batchoy Beef,Pack,Philippines,2.5,False
309,PALDO,Dosirac Beef,Tray,South Korea,3.75,False
308,TRADITION,Imitation Chicken Vegetarian,Pack,USA,3.75,False
307,ROYAL UMBRELLA,Vegetarian Tom Yum,Cup,Thailand,2.75,False
306,RHEE BROS ASSI,Rice Noodle Anchovy Flavor,Tray,South Korea,3.75,False
305,LUCKY ME!,Supreme Special Beef Carne De Vaca,Bowl,Philippines,3.75,False
304,MAMA,Pho Bo Rice Noodle Artificial Beef,Bowl,Thailand,3.5,False
303,PALDO,Dosirac Artificial Chicken,Tray,South Korea,3.25,False
302,SAMYANG,Bowl Noodle Picante Beef,Bowl,South Korea,3.75,False
301,DRAGONFLY,Guilin Style Rice Vermicelli,Bowl,China,4.5,False
300,WU MU,Steam Spinach Ramen With Onion,Pack,Taiwan,5.0,False
299,LUCKY ME!,Supreme Sotanghon Artificial Chicken Vermicelli ,Bowl,Philippines,3.75,False
298,NONGSHIM,Hearty Rice Noodle Spicy Veggie Consomme,Pack,South Korea,2.75,False
297,RHEE BROS ASSI,Rice Noodle Hot & Spicy Kimchi,Tray,South Korea,3.25,False
296,NISSIN,Cup Noodles Crab,Cup,Hong Kong,3.25,False
295,TABLEMARK,Soybean Paste,Bowl,Japan,4.5,False
294,PALDO,South Korean Seafood,Pack,South Korea,3.75,False
293,TIGER,Onion Flaver Rice Noodle,Bowl,Taiwan,0.0,False
292,PALDO,South Korean U Dong,Pack,South Korea,3.75,False
291,NONGSHIM,Shin Bowl,Bowl,South Korea,3.0,False
290,DOLL,Spicy Artificial Beef,Pack,Hong Kong,3.0,False
289,PALDO,South Korean Broad Noodle,Pack,South Korea,2.0,False
288,SAIGON VE WONG,Kung Fu Artificial Beef Rice Noodle,Pack,South Korea,3.25,False
287,PALDO,King Cup Lobster,Cup,South Korea,3.75,False
286,MYOJO,Hyoubanya No Yakisoba Oriental,Tray,Japan,4.0,False
285,DOLL,Artificial Chicken,Pack,Hong Kong,4.5,True
284,NISSIN,Cup Noodles Seafood,Cup,Hong Kong,4.5,False
283,PALDO,King Cup Kimchi Pot Stew,Cup,South Korea,4.0,False
282,DOLL,Pickled Vegetable,Pack,Hong Kong,4.25,False
281,MAMA,Oriental Kitchen Hot Spicy,Cup,Thailand,3.0,False
280,RHEE BROS ASSI,Rice Noodle Katsuo,Tray,South Korea,4.0,False
279,RHEE BROS ASSI,Rice Noodles Seafood,Tray,South Korea,3.75,False
278,FORTUNE,Udon Mushroom,Pack,USA,3.0,False
277,VINA ACECOOK,Oh! Ricey Beef Rice Noodles,Pack,Vietnam,4.0,False
276,WAI WAI,Chili Paste Tom Yum,Pack,Thailand,3.25,False
275,MAMA,Cup Shrimp Tom Yum Flavor,Cup,Thailand,3.75,False
274,VE WONG,Kung Fu Artificial Soybean Paste,Pack,Taiwan,4.0,False
273,WAI WAI,Minced Pork Tom Yum,Pack,Thailand,2.5,False
272,VINA ACECOOK,Mi Lau Thai Artificial Chicken,Pack,Vietnam,3.5,False
271,PALDO,South Korean Noodle Kimchi Flavor,Pack,South Korea,3.5,False
270,WU MU,Dried Noodle With BBQ Pork,Pack,Taiwan,2.0,False
269,PALDO,Spicy Shrimp Bowl,Bowl,South Korea,3.5,False
268,NISSIN,Cup Noodles Spicy Chile Chicken,Cup,USA,3.5,False
267,MAMA,Pork,Cup,Thailand,2.0,False
266,VINA ACECOOK,Mi Lau Thai Shrimp,Pack,Vietnam,4.0,False
265,NISSIN,Cup Noodles Chicken,Cup,USA,3.5,False
264,VINA ACECOOK,Hao Hao Sour Hot Shrimp,Pack,Vietnam,3.75,False
263,NISSIN,Chow Mein Kung Pao Chicken,Tray,USA,1.5,False
262,VINA ACECOOK,Daily Beef Ball,Pack,Vietnam,3.75,False
261,VINA ACECOOK,Oh! Ricey Chicken,Pack,Vietnam,3.75,False
260,NISSIN,Bowl Noodles Hot & Spicy Shrimp,Bowl,USA,3.5,False
259,VINA ACECOOK,Mi Lau Thai Seafood,Pack,Vietnam,4.0,False
258,ROYAL UMBRELLA,Tom Yum Shrimp,Cup,Thailand,3.25,False
257,NISSIN,Cup Noodles Beef,Cup,USA,3.5,False
256,NISSIN,Cup Noodles Shrimp,Cup,USA,3.5,False
255,MAMA,Oriental Kitchen Spicy Seafood,Cup,Thailand,3.75,False
254,VINA ACECOOK,Daily Hot & Spicy Tom Yun,Pack,Vietnam,4.0,False
253,NONGSHIM,Bowl Noodle Spicy Seafood,Bowl,USA,4.25,False
252,FORTUNE,Udon Chicken,Pack,USA,3.25,False
251,FORTUNE,Udon Beef,Pack,USA,3.5,False
250,WU MU,Steamed Noodle Sesame Oil,Pack,Taiwan,3.75,False
249,UNIF,100 Artificial Spicy Beef,Pack,Taiwan,3.75,False
248,KOKA,Tomato,Pack,Singapore,4.75,False
247,MYOJO,Udon Mushroom,Pack,Japan,3.0,False
246,MAMA,Artificial Pork Jumbo,Pack,Thailand,3.0,False
245,SIX FORTUNE,Broad Noodles,Pack,South Korea,3.75,False
244,NISSIN,Karashi Mayo Yakisoba,Tray,Japan,4.75,False
243,MYOJO,Udon Hot & Spicy,Pack,Japan,4.5,False
242,FASHION FOOD,Tom Klong,Bowl,Thailand,2.0,False
241,FU CHANG CHINESE NOODLE COMPANY,Hot & Spicy Beef,Tray,USA,4.0,False
240,SANYO FOODS,Aunt Mentaiko Durum Spaghetti,Bowl,Japan,4.5,False
239,OTTOGI,Ppushu Ppushu Sweet & Sour,Pack,South Korea,1.75,False
238,NISSIN,Chow Noodles Tomato Basil,Bowl,USA,4.0,False
237,KOKA,Spicy Seafood Marinara,Bowl,Singapore,3.0,False
236,KOKA,Spicy Sesame,Pack,Singapore,5.0,False
235,KOKA,Curry,Pack,Singapore,4.25,False
234,MYOJO,Udon Shrimp,Pack,Japan,3.75,False
233,KOKA,Tom Yum Rice Noodles,Bowl,Singapore,3.5,False
232,INDOMIE,Mi Goreng Jumbo Beef,Pack,Indonesia,5.0,False
231,INDOMIE,Onion Chicken,Pack,Indonesia,4.5,False
230,LUCKY ME!,Supreme Instant Mami Noodles With Free Crackers,Bowl,Philippines,3.75,False
229,MYOJO,Udon Chicken,Pack,Japan,3.75,False
228,VIFON,Pho Ga Instant rice Noodle,Bowl,Vietnam,2.0,False
227,QUICKCHOW,Bihon Guisado Rice Noodle,Pack,Philippines,1.75,False
226,NISSIN,Chow Noodles Cheddar Cheese,Tray,USA,4.0,False
225,OTTOGI,Snack Ramyon,Pack,South Korea,3.75,False
224,MAMA,Instant Bowl Noodles Artificial Pork,Bowl,Thailand,2.75,False
223,KOKA,Laksa Singapura,Bowl,Singapore,4.25,False
222,MYOJO,Udon Crab,Pack,Japan,3.0,False
221,NISSIN,Top Ramen Beef,Pack,USA,3.75,False
220,WEI LIH,Good Good Eat Super Ramen Original,Pack,Taiwan,3.0,False
219,SIX FORTUNE,Tom Yam Instant soup Noodle,Pack,South Korea,2.75,False
218,MARUCHAN,Yakisoba Sweet & Sour Chicken,Tray,USA,3.0,False
217,SAMYANG,Bowl Noodle Kimchi,Bowl,South Korea,4.0,False
216,MARUCHAN,Instant Lunch Roast Chicken Flavor,Cup,USA,2.75,False
215,MARUCHAN,Yakisoba Chicken,Tray,USA,2.0,False
214,MARUCHAN,Yakisoba Teriyaki Beef,Tray,USA,2.0,False
213,NONGSHIM,Bowl Noodle Spicy Artificial Lobster,Bowl,USA,4.0,False
212,MARUCHAN,Yakisoba Roast chicken,Tray,USA,3.75,False
211,VINA ACECOOK,Kingcook Tomato Sauce Pork,Tray,Vietnam,3.5,False
210,ROCKET BRAND,Satoimo Noodles,Pack,China,2.5,False
209,NISSIN,Souper Meal Beef Flavor Minestrone,Bowl,USA,3.0,False
208,SAU TAO,Ramen King Scallop Seafood,Pack,China,4.25,False
207,SAPPORO ICHIBAN,Original Flavor,Pack,USA,3.5,False
206,BON GO JANG,Deuchi Udon,Bowl,South Korea,3.0,False
205,SAPPORO ICHIBAN,Beef Flavor,Pack,USA,4.5,False
204,NONGSHIM,Bowl Noodle Spicy Shrimp,Bowl,USA,2.5,False
203,NONGSHIM,Bowl Noodle Hot & Spicy,Bowl,USA,2.0,False
202,NONGSHIM,Bowl Noodle Cabbage Kimchi,Bowl,USA,3.25,False
201,NONGSHIM,Bowl Noodle Beef Ginger,Bowl,USA,3.5,False
200,NONGSHIM,Bowl Noodle Spicy Chicken,Bowl,USA,4.5,False
199,SAMYANG,Chinese Soybean Paste,Pack,South Korea,2.0,False
198,SHIRAKIKU,Sanukiya Somen,Bowl,Japan,4.25,False
197,RHEE BROS ASSI,Rice Noodle With Spicy Flavored Soup,Tray,South Korea,2.25,False
196,NISSIN,Cup Noodles Pani Puri,Cup,India,1.5,False
195,MYOJO,Chukazanmai Served Cool Sesame Flavored Rice Vinegar Sesame,Pack,Japan,3.0,False
194,SAIGON VE WONG,Kung Fu Instant Rice Noodles Artificial Chicken,Pack,Vietnam,3.5,False
193,BOSS,Shrimp Tom Yum Flavor,Bowl,Thailand,2.5,False
192,PALDO,Soy Flavor Noodle,Pack,South Korea,4.25,False
191,WU MU,Steamed Noodle Chinese Herbs,Pack,Taiwan,3.25,False
190,MAGGI,Perencah Tom Yam,Pack,Malaysia,2.9,False
189,NISSIN,Cup Noodles Manchurian,Cup,India,3.0,False
188,NONGSHIM,Udon,Pack,South Korea,4.0,False
187,PALDO,Hwa Ramyun Soy Peptide,Pack,South Korea,4.0,False
186,PALDO,Teumsae Ramyun,Pack,South Korea,3.5,False
185,SHIRAKIKU,Sanukiya Udon,Bowl,Japan,3.75,False
184,MYOJO,Chukazanmai Soy Sauce,Pack,Japan,3.75,False
183,NISSIN,Bowl Noodles Hot & Spicy Chicken,Bowl,USA,2.0,False
182,MYOJO,Chukazanmai Soy Sauce chili Oil,Pack,Japan,3.25,False
181,KAMFEN,Noodle King Thin Wonton,Pack,China,2.0,False
180,MYOJO,Hyobanya No Yakisoba Sauce Flavor,Tray,Japan,4.75,False
179,MAMA,Kimchi,Pack,Thailand,3.0,False
178,MAMA,Oriental Style Clear Soup,Pack,Thailand,2.0,False
177,VIFON,Hu Tieu Bo Kho An Lien Beef,Pack,Vietnam,3.75,False
176,PALDO,Dosirac Pork,Tray,South Korea,4.125,False
175,SAMYANG,Cold Ramen With Ponytail Radish,Pack,South Korea,3.0,False
174,LUCKY ME!,Sotanghon Artificial Chicken,Pack,Philippines,0.25,False
173,UNIF / TUNG I,Instant Bean Vermicelli Shrimp,Pack,Taiwan,1.5,False
172,MAMA,Flat Noodle Tom Yum,Pack,Thailand,3.75,False
171,SAMYANG,Japanese Seafood Flavor Udon,Pack,South Korea,3.75,False
170,MYOJO,Chukazanmai Soybean Paste,Pack,Japan,3.5,False
169,SAMYANG,Seafood Party,Pack,South Korea,2.25,False
168,JFC,Japanese Style Noodle Fresh Udon,Bowl,Japan,3.75,False
167,WAI WAI,Crab Instant Rice Vermicelli,Pack,Thailand,2.5,False
166,KOYO,Garlic Pepper,Pack,USA,3.25,False
165,DOLL,Sesame Oil,Pack,Hong Kong,3.5,False
164,UNIF / TUNG I,Artificial Beef Flavor,Pack,Taiwan,3.75,False
163,VIFON,Asian Style Instant Noodles Chicken,Pack,Vietnam,3.5,False
162,MYOJO,Chukazanmai Oriental,Pack,Japan,3.75,False
161,PALDO,Green Tea Chlorella,Pack,South Korea,0.0,False
160,MYOJO,Ramen Desse Soy Sauce,Bowl,Japan,1.5,False
159,MAMA,Hot & Spicy,Pack,Thailand,1.75,False
158,MAMA,Jok Cup Porridge Artificial Pork,Cup,Thailand,2.5,False
157,NISSIN,Sotanghon,Cup,Philippines,2.0,False
156,MARUCHAN,Instant Lunch Cajun Style With chili Piquin Shrimp,Cup,USA,3.0,False
155,LUCKY ME!,Pancit Canton,Pack,Philippines,4.75,False
154,NISSIN,Creamy Chicken,Cup,USA,1.75,False
153,SAPPORO ICHIBAN,Shrimp Flavor,Cup,USA,1.75,False
152,WU MU,Steamed Noodle Garlic & Sesame Oil,Pack,Taiwan,4.5,False
151,SHIRAKIKU,Japanese Style Tokusen Miso,Pack,Japan,3.0,False
150,CHORIP DONG,Jjambbong Hot Spicy Seafood,Bowl,South Korea,4.25,False
149,MARUCHAN,Akai Kitsune Udon,Bowl,Japan,4.0,False
148,MYOJO,Okinawa Soba,Pack,Japan,3.75,False
147,HIGASHI,Nagasaki Sara Udon,Pack,Japan,5.0,False
146,MAMA,Pho Bo,Pack,Thailand,2.5,False
145,SAKURAI,Vegetarian Flavor,Pack,Japan,3.5,False
144,NONGSHIM,Kimchi Ramyun,Pack,South Korea,3.5,False
143,MAMA,Mamy Chand Clear Soup,Pack,Thailand,2.75,False
142,NISSIN,Chow Mein Teriyaki Beef,Tray,USA,4.5,False
141,SIX FORTUNE,Seafood Flavor,Pack,South Korea,2.5,False
140,MAMA,Mi Goreng,Pack,Thailand,5.0,False
139,KAMFEN,Noodle King Beef,Pack,China,1.75,False
138,UNIF,100 Furong Shrimp,Pack,Taiwan,3.0,False
137,NISSIN,Bowl Noodles Rich & Savory Chicken,Bowl,USA,1.75,False
136,MAMA,Shrimp Creamy Tom Yum,Pack,Thailand,5.0,False
135,UNIF / TUNG I,Fresh Shrimp,Pack,Taiwan,3.25,False
134,GLOBAL INSPIRATION,Gyeong-Gi-Do Rice,Bowl,South Korea,2.25,False
133,BAIJIA,Hot & Sour Rice Noodle,Pack,China,0.0,False
132,VE WONG,Artificial Peppered Beef,Pack,Taiwan,3.5,False
131,UNIF,100 Artificial Shallot Chicken,Pack,Taiwan,3.25,False
130,SAPPORO ICHIBAN,Miso Soybean Paste,Pack,Japan,3.5,False
129,NONGSHIM,Mupama Tang Myun,Pack,South Korea,3.5,False
128,MAMA,Artificial PA-LO Duck,Pack,Thailand,0.1,False
127,VIFON,Mi Chay Vegetarian,Pack,Vietnam,2.8,False
126,MAMA,Tom Yam Koong Rice Vermicelli,Pack,Thailand,1.5,False
125,SHIRAKIKU,Japanese Style Tokusen Karami,Pack,Japan,3.0,False
124,NISSIN,Yakisoba With Mayonnaise/Mustard Packet,Tray,Japan,5.0,False
123,WAI WAI,Minced Pork Soeng Kreung,Pack,Thailand,3.7,False
122,DOLL,Shrimp Wonton,Pack,Hong Kong,4.0,False
121,OTTOGI,Bekse Curry,Pack,South Korea,4.0,False
120,SAMYANG,Beef,Pack,South Korea,4.0,False
119,VE WONG,Artificial Pork & Chicken,Pack,Taiwan,3.4,False
118,PALDO,Bibim Men,Pack,South Korea,3.75,False
117,OTTOGI,Ramyonsari,Pack,South Korea,4.0,False
116,MAMA,Nam Vang,Pack,Thailand,3.6,False
115,OTTOGI,Miso Ramyun,Pack,South Korea,2.8,False
114,SAMYANG,Kimchi,Pack,South Korea,2.9,False
113,NONGSHIM,Hooroorook ,Pack,South Korea,4.0,False
112,OTTOGI,Jiajang Noodle,Pack,South Korea,3.75,False
111,OTTOGI,Odongtongmyon Seafood Spicy,Pack,South Korea,3.25,False
110,LUCKY ME!,Artificial Chicken,Pack,Philippines,1.5,False
109,MAMA,Pad Thai,Pack,Thailand,3.1,False
108,TERIYAKI TIME,Ramen,Bowl,USA,2.0,False
107,OTTOGI,Pow Crunch Teriyaki,Pack,South Korea,1.1,False
106,GREENOODLE,Tom Yum,Pack,Thailand,0.5,False
105,INDOMIE,Special Fried Curly Noodle,Pack,Indonesia,5.0,True
104,MARUCHAN,Ramen Noodle Soup Chicken,Pack,USA,2.0,False
103,VE WONG,Vegetarian Flavor,Pack,Taiwan,3.0,False
102,INDOMIE,Soto Mie,Pack,Indonesia,1.5,False
101,VE WONG,Artificial Sesame Chicken,Pack,Taiwan,4.25,False
100,UNIF / TUNG I,Artificial Chinese Beef,Pack,Taiwan,2.85,False
99,VE WONG,Kung Fu Artificial Onion,Pack,Taiwan,2.75,False
98,UNIF / TUNG I,Chah Chiang,Pack,Taiwan,2.5,False
97,SAIGON VE WONG,Kung Fu Mi Tom Chua Sour Shrimp,Pack,Vietnam,2.5,False
96,SAIGON VE WONG,Kung Fu Artificial Pork Flavor,Pack,Vietnam,3.75,False
95,WEI LIH,Artificial Beef Flavor,Pack,Taiwan,1.0,False
94,MAMA,Artificial Chicken,Pack,Thailand,2.5,False
93,PAYLESS,Xtra Big Original Pancit Canton,Pack,Philippines,4.5,False
92,FASHION FOOD,Tom Yum Seafood Creamy,Bowl,Thailand,2.0,False
91,BINH TAY,Mi Chay Mushroom,Pack,Vietnam,2.75,False
90,LONG KOW,Crystal Noodle Six Kinds Of Mushrooms,Pack,China,2.3,False
89,UNIF,100 Artificial Stewed Pork Chop,Pack,Taiwan,3.2,False
88,PALDO,South Korean Noodle Chicken,Pack,South Korea,3.25,False
87,WAI WAI,Tom Yum Shrimp Cream Soup,Pack,Thailand,2.75,False
86,UNIF / TUNG I,Onion Flavor,Pack,Taiwan,3.65,False
85,NISSIN,Demae Ramen Sesame,Pack,Japan,3.75,False
84,SAMYANG,Kalgug-Su Assorted Clam,Pack,South Korea,1.8,False
83,NISSIN,Demae Ramen Spicy Flavor,Pack,Japan,2.0,False
82,NISSIN,Demae Ramen Miso,Pack,Japan,2.75,False
81,UNIF / TUNG I,Artificial Spicy Beef,Pack,Taiwan,3.5,False
80,UNIF / TUNG I,Artificial Chicken,Pack,Taiwan,3.5,False
79,SAPPORO ICHIBAN,Kitsune Udon,Pack,Japan,3.25,False
78,NISSIN,Demae Ramen Seafood,Pack,Japan,2.5,False
77,NISSIN,Demae Ramen Prawn,Pack,Japan,3.25,False
76,INDOMIE,Meatball Flavor,Pack,Indonesia,2.5,False
75,INDOMIE,Mi Goreng Rendang,Pack,Indonesia,4.5,False
74,NISSIN,Demae Ramen Shoyu,Pack,Japan,4.0,False
73,NISSIN,Demae Ramen Five Spices Artificial Beef,Pack,Japan,3.5,False
72,NISSIN,Demae Ramen Tonkatsu Artificial Pork,Pack,Japan,3.5,False
71,NISSIN,Demae Ramen Satay,Pack,Japan,2.5,False
70,NISSIN,Demae Ramen XO Sauce Seafood,Pack,Japan,4.0,False
69,BAIJIA,Spicy Fei- Chang Sweet Potato Noodle,Pack,China,1.75,False
68,WEI LIH,Jah Jan Mien Instant Noodle With Fried Soybean Paste,Pack,Taiwan,4.0,False
67,MARUCHAN,Ramen Noodle Soup Lime Chili Shrimp,Pack,USA,2.0,False
66,MARUCHAN,Ramen Noodle Soup Pork,Pack,USA,4.0,False
65,NISSIN,Top Ramen Oriental,Pack,USA,2.5,False
64,SAPPORO ICHIBAN,Chicken Flavor,Pack,USA,3.5,False
63,NISSIN,Souper Meal Chicken Flavor With Vegetable Medley,Bowl,Japan,3.0,False
62,MAGGI,Rice Noodle Mania Lemon Masala,Pack,India,1.5,False
61,MAGGI,2 Minute Noodles Curry,Pack,India,2.5,False
60,MAGGI,Vegetable Atta Noodles Masala,Pack,India,2.0,False
59,MAGGI,Chinese Noodles Lemon Chicken Flavor,Pack,India,3.5,False
58,VE WONG,A-One Bun Tom Shrimp,Pack,Taiwan,3.0,False
57,DOLL,Instant Fried Noodles With Chili Sauce,Tray,Hong Kong,3.0,False
56,DOLL,Instant Noodles With Sesame Oil & Soup Base,Pack,Hong Kong,1.0,False
55,HUA FENG NOODLE EXPERT,Favoury Pork Flavor,Pack,China,1.0,False
54,HUA FENG NOODLE EXPERT,Spicy Seafood Flavor,Pack,China,3.0,False
53,INDOMIE,Chicken,Cup,Indonesia,2.0,False
52,INDOMIE,Chicken Curry,Pack,Indonesia,4.0,False
51,INDOMIE,Curly Noodles With Grilled Chicken,Pack,Indonesia,5.0,False
50,INDOMIE,Mi Goreng,Pack,Indonesia,5.0,False
49,INDOMIE,Mi Goreng Pedas Hot,Pack,Indonesia,4.5,False
48,INDOMIE,Shrimp Flavor,Pack,Indonesia,3.0,False
47,INDOMIE,Mi Goreng Jumbo Barbecue Chicken,Pack,Indonesia,5.0,True
46,INDOMIE,Mi Goreng Jumbo Meatball,Pack,Indonesia,3.0,False
45,INDOMIE,Mi Goreng Sate,Pack,Indonesia,5.0,False
44,INDOMIE,Special Chicken,Pack,Indonesia,4.25,False
43,KIM VE WONG,Jaopai Series: Vegetarian Instant Noodles,Bowl,Taiwan,0.0,False
42,VE WONG,Kung-Fu Chicken Flavor,Pack,Vietnam,2.75,False
41,LITTLE COOK,Pork Mustard Stem,Bowl,Thailand,0.5,False
40,LUCKY ME!,Pancit Canton Chili Mansi,Pack,Philippines,3.0,False
39,LUCKY ME!,Supreme Bulalo Flavor,Bowl,Philippines,3.0,False
38,LUCKY ME!,Pancit Canton Citrus Flavor,Pack,Philippines,3.0,False
37,LUCKY ME!,Pancit Canton Hot Chili Flavor,Pack,Philippines,3.0,False
36,LUCKY ME!,Itnok,Pack,Philippines,3.0,False
35,MAMA,Chand Clear Soup,Pack,Thailand,3.0,False
34,MARUCHAN,Ramen Noodle Soup Shrimp,Pack,USA,2.0,False
33,KOKA,Mi Hai Tom Prawn,Pack,Singapore,3.75,False
32,KOKA,Mi Hai Cua Crab Flavor,Pack,Singapore,3.5,False
31,MYOJO,Ippeichan Yakisoba,Tray,Japan,4.0,True
30,MYOJO,Special Duck,Pack,Japan,1.0,False
29,MEE JANG,Tom Yum Shrimp,Bowl,Thailand,3.5,False
28,NISSIN,Chikin Ramen,Pack,Japan,5.0,False
27,NISSIN,Demae Ramen Curry Flavor,Pack,Japan,4.0,False
26,NISSIN,Soba Noodles With Mayo Mustard Squirt,Pack,Japan,4.0,False
25,NISSIN,Demae Ramen Spicy Flavor,Pack,Japan,3.0,False
24,NISSIN,Demae Ramen Spicy Seafood With Chili Pepper,Pack,Japan,2.0,False
23,NISSIN,Top Ramen Creamy Chicken,Pack,USA,4.5,False
22,NONGSHIM,Ansungtangmyun Noodle Soup,Pack,South Korea,3.75,False
21,NONGSHIM,Champong Oriental Noodles,Pack,South Korea,4.0,False
20,NONGSHIM,Neoguri (Seafood'n'Spicy),Pack,South Korea,3.5,False
19,NONGSHIM,Shin Ramyun,Pack,South Korea,4.0,False
18,OTTOGI,Jin Ramen (Hot Taste),Pack,South Korea,3.5,False
17,QUICKCHOW,Pancit Palabok,Pack,Philippines,2.5,False
16,SAMYANG,Kalgug-Su (Spicy),Pack,South Korea,3.5,False
15,SAMYANG,Pojangmacha U-dong,Pack,South Korea,2.5,False
14,SAMYANG,Hot,Pack,South Korea,3.5,False
13,SAPPORO ICHIBAN,Chow Mein,Pack,Japan,5.0,True
12,SAPPORO ICHIBAN,Shrimp Flavor,Pack,Japan,2.5,False
11,SIX FORTUNE,Chicken Flavor Instant Soup Noodle,Pack,South Korea,2.0,False
10,SMACK,Vegetable Beef,Pack,USA,1.5,False
9,SUTAH,Cup Noodle,Cup,South Korea,2.0,False
8,TUNG I,Chinese Beef Instant Rice Noodle,Pack,Taiwan,3.0,False
7,VE WONG,Mushroom Pork,Pack,Vietnam,1.0,False
6,VIFON,Nam Vang,Pack,Vietnam,2.5,False
5,VIFON,"Hu Tiu Nam Vang [""Phnom Penh"" style] Asian Style Instant Rice Noodles",Bowl,Vietnam,3.5,False
4,WAI WAI,Oriental Style Instant Noodles,Pack,Thailand,1.0,False
3,WAI WAI,Tom Yum Shrimp,Pack,Thailand,2.0,False
2,WAI WAI,Tom Yum Chili Flavor,Pack,Thailand,2.0,False
1,WESTBRAE,Miso Ramen,Pack,USA,0.5,False
